sgg_key,sido,sigungu,year,price_median,price_avg,parcels
전남|여수시,전남,여수시,1991,8066,66391,216336
전남|여수시,전남,여수시,1992,8713,72712,219579
전남|여수시,전남,여수시,1993,8009,72092,219596
전남|여수시,전남,여수시,1994,7014,67238,239045
전남|여수시,전남,여수시,1995,6793,66068,237849
전남|여수시,전남,여수시,1996,6714,66503,238241
전남|여수시,전남,여수시,1997,6499,64594,246654
전남|여수시,전남,여수시,1998,7014,68171,239167
전남|여수시,전남,여수시,1999,6746,62778,235571
전남|여수시,전남,여수시,2000,6969,63459,237229
전남|여수시,전남,여수시,2001,7094,63194,237198
전남|여수시,전남,여수시,2002,7067,62995,239986
전남|여수시,전남,여수시,2003,7192,62969,241810
전남|여수시,전남,여수시,2004,9031,67798,242850
전남|여수시,전남,여수시,2005,9693,67857,244313
전남|여수시,전남,여수시,2006,9290,64282,223337
전남|여수시,전남,여수시,2007,11295,69244,246529
전남|여수시,전남,여수시,2008,12769,72555,246560
전남|여수시,전남,여수시,2009,13147,73698,248143
전남|여수시,전남,여수시,2010,13926,74838,247672
전남|여수시,전남,여수시,2011,15190,76339,249815
전남|여수시,전남,여수시,2012,17576,79729,250763
전남|여수시,전남,여수시,2013,18353,80771,249886
전남|여수시,전남,여수시,2014,19071,81697,249606
전남|여수시,전남,여수시,2015,20410,83109,253263
전남|여수시,전남,여수시,2016,21089,84870,254043
전남|여수시,전남,여수시,2017,22493,87063,256413
전남|여수시,전남,여수시,2018,24160,90970,257265
전남|여수시,전남,여수시,2019,26365,98148,260582
전남|여수시,전남,여수시,2020,27867,103121,262471
전남|여수시,전남,여수시,2021,30962,116034,263898
전남|여수시,전남,여수시,2022,33699,126149,264351
전남|여수시,전남,여수시,2023,30854,117628,265403
전남|여수시,전남,여수시,2024,30912,118023,265033
전남|여수시,전남,여수시,2025,31484,119859,264467
전남|여수시,전남,여수시,2026,30925,120072,266155
전남|영광군,전남,영광군,1990,1919,4272,164634
전남|영광군,전남,영광군,1991,1904,4514,169617
전남|영광군,전남,영광군,1992,2013,5122,172002
전남|영광군,전남,영광군,1993,1999,5377,172721
전남|영광군,전남,영광군,1994,2003,5450,171693
전남|영광군,전남,영광군,1995,1940,5610,174684
전남|영광군,전남,영광군,1996,1994,6073,174199
전남|영광군,전남,영광군,1997,2062,6613,170882
전남|영광군,전남,영광군,1998,2165,7221,170420
전남|영광군,전남,영광군,1999,2145,6644,169607
전남|영광군,전남,영광군,2000,2244,6916,168975
전남|영광군,전남,영광군,2001,2458,7551,167166
전남|영광군,전남,영광군,2002,2465,7625,166793
전남|영광군,전남,영광군,2003,2592,8032,164581
전남|영광군,전남,영광군,2004,3257,9077,164169
전남|영광군,전남,영광군,2005,4077,9988,162983
전남|영광군,전남,영광군,2006,4443,10428,157830
전남|영광군,전남,영광군,2007,4625,11148,163776
전남|영광군,전남,영광군,2008,4670,11328,163534
전남|영광군,전남,영광군,2009,4638,11140,165276
전남|영광군,전남,영광군,2010,4671,11791,167275
전남|영광군,전남,영광군,2011,4774,11898,169666
전남|영광군,전남,영광군,2012,5003,12357,172154
전남|영광군,전남,영광군,2013,5160,12780,173369
전남|영광군,전남,영광군,2014,5348,13085,174776
전남|영광군,전남,영광군,2015,5547,13600,176792
전남|영광군,전남,영광군,2016,5674,13659,185387
전남|영광군,전남,영광군,2017,6076,14459,189246
전남|영광군,전남,영광군,2018,6327,15241,193059
전남|영광군,전남,영광군,2019,6732,16479,195531
전남|영광군,전남,영광군,2020,7012,17395,197404
전남|영광군,전남,영광군,2021,7486,18017,211970
전남|영광군,전남,영광군,2022,8090,19519,215711
전남|영광군,전남,영광군,2023,7567,18317,221884
전남|영광군,전남,영광군,2024,7577,18119,226367
전남|영광군,전남,영광군,2025,7679,18295,226671
전남|영광군,전남,영광군,2026,7726,17993,224857
전남|영암군,전남,영암군,1990,2826,6679,178167
전남|영암군,전남,영암군,1991,2917,6404,186378
전남|영암군,전남,영암군,1992,3000,7085,181955
전남|영암군,전남,영암군,1993,2829,6812,182252
전남|영암군,전남,영암군,1994,2771,7046,185108
전남|영암군,전남,영암군,1995,2847,6869,186337
전남|영암군,전남,영암군,1996,2917,8020,188127
전남|영암군,전남,영암군,1997,3029,8720,186184
전남|영암군,전남,영암군,1998,3195,9250,187859
전남|영암군,전남,영암군,1999,3108,8905,189799
전남|영암군,전남,영암군,2000,3277,9320,193168
전남|영암군,전남,영암군,2001,3425,9773,193014
전남|영암군,전남,영암군,2002,3423,9695,192583
전남|영암군,전남,영암군,2003,3600,9919,193888
전남|영암군,전남,영암군,2004,4521,11130,192986
전남|영암군,전남,영암군,2005,5561,12701,192212
전남|영암군,전남,영암군,2006,5910,13483,182192
전남|영암군,전남,영암군,2007,6174,14551,193712
전남|영암군,전남,영암군,2008,6260,14718,194936
전남|영암군,전남,영암군,2009,6219,14642,195568
전남|영암군,전남,영암군,2010,6229,14731,196408
전남|영암군,전남,영암군,2011,6344,15051,196776
전남|영암군,전남,영암군,2012,6561,15777,196686
전남|영암군,전남,영암군,2013,6717,16140,198138
전남|영암군,전남,영암군,2014,6878,16410,199306
전남|영암군,전남,영암군,2015,7041,16752,200531
전남|영암군,전남,영암군,2016,7185,17207,204540
전남|영암군,전남,영암군,2017,6708,14516,289308
전남|영암군,전남,영암군,2018,7036,15191,289429
전남|영암군,전남,영암군,2019,7328,15765,291084
전남|영암군,전남,영암군,2020,7651,16509,292573
전남|영암군,전남,영암군,2021,8304,17826,293834
전남|영암군,전남,영암군,2022,8962,19193,294751
전남|영암군,전남,영암군,2023,8393,17898,295369
전남|영암군,전남,영암군,2024,8437,17920,296389
전남|영암군,전남,영암군,2025,8476,17992,296501
전남|영암군,전남,영암군,2026,8475,18030,297958
전남|완도군,전남,완도군,1990,1186,5173,116737
전남|완도군,전남,완도군,1991,1366,6224,95151
전남|완도군,전남,완도군,1992,1154,5060,145038
전남|완도군,전남,완도군,1993,1047,5450,142550
전남|완도군,전남,완도군,1994,1020,5800,145732
전남|완도군,전남,완도군,1995,1108,8411,82592
전남|완도군,전남,완도군,1996,1024,6302,130593
전남|완도군,전남,완도군,1997,1031,6079,146891
전남|완도군,전남,완도군,1998,1111,6609,149244
전남|완도군,전남,완도군,1999,1134,6369,152173
전남|완도군,전남,완도군,2000,1206,6498,153819
전남|완도군,전남,완도군,2001,1290,6707,154351
전남|완도군,전남,완도군,2002,1309,6827,155579
전남|완도군,전남,완도군,2003,1384,7135,156047
전남|완도군,전남,완도군,2004,1754,8428,156929
전남|완도군,전남,완도군,2005,2089,9426,157185
전남|완도군,전남,완도군,2006,1924,9148,145886
전남|완도군,전남,완도군,2007,2334,9842,158650
전남|완도군,전남,완도군,2008,2386,9956,159285
전남|완도군,전남,완도군,2009,2376,9811,160277
전남|완도군,전남,완도군,2010,2402,9779,160754
전남|완도군,전남,완도군,2011,2458,9851,161834
전남|완도군,전남,완도군,2012,2637,10043,162420
전남|완도군,전남,완도군,2013,2824,10284,164129
전남|완도군,전남,완도군,2014,2927,10590,168856
전남|완도군,전남,완도군,2015,2972,10665,177802
전남|완도군,전남,완도군,2016,2921,10425,190734
전남|완도군,전남,완도군,2017,3012,10422,211001
전남|완도군,전남,완도군,2018,3294,10920,215643
전남|완도군,전남,완도군,2019,3457,11435,218375
전남|완도군,전남,완도군,2020,3685,11995,219588
전남|완도군,전남,완도군,2021,4036,12983,223370
전남|완도군,전남,완도군,2022,4392,14092,224473
전남|완도군,전남,완도군,2023,4097,13402,224034
전남|완도군,전남,완도군,2024,4116,13355,226359
전남|완도군,전남,완도군,2025,4144,13475,226955
전남|완도군,전남,완도군,2026,4138,13478,227457
전남|장성군,전남,장성군,1990,3637,8215,136703
전남|장성군,전남,장성군,1991,4027,8821,141256
전남|장성군,전남,장성군,1992,3986,9224,143824
전남|장성군,전남,장성군,1993,3860,9184,147216
전남|장성군,전남,장성군,1994,3769,8954,147895
전남|장성군,전남,장성군,1995,3864,9997,151280
전남|장성군,전남,장성군,1996,3936,10031,153256
전남|장성군,전남,장성군,1997,4120,10535,154673
전남|장성군,전남,장성군,1998,4307,10982,155083
전남|장성군,전남,장성군,1999,4320,10543,157908
전남|장성군,전남,장성군,2000,4768,11153,157927
전남|장성군,전남,장성군,2001,5138,11672,158634
전남|장성군,전남,장성군,2002,5250,12193,153195
전남|장성군,전남,장성군,2003,5056,11751,162462
전남|장성군,전남,장성군,2004,6061,13392,152973
전남|장성군,전남,장성군,2005,6849,14497,153481
전남|장성군,전남,장성군,2006,6974,13925,142186
전남|장성군,전남,장성군,2007,7376,15330,159283
전남|장성군,전남,장성군,2008,7576,16110,159737
전남|장성군,전남,장성군,2009,7560,15980,160367
전남|장성군,전남,장성군,2010,7670,16481,161089
전남|장성군,전남,장성군,2011,7785,16737,162575
전남|장성군,전남,장성군,2012,8017,17209,163020
전남|장성군,전남,장성군,2013,8288,17788,164974
전남|장성군,전남,장성군,2014,8783,18493,166450
전남|장성군,전남,장성군,2015,9218,19190,168060
전남|장성군,전남,장성군,2016,9655,19786,172799
전남|장성군,전남,장성군,2017,10869,22155,179972
전남|장성군,전남,장성군,2018,11904,23696,191479
전남|장성군,전남,장성군,2019,12483,24869,209382
전남|장성군,전남,장성군,2020,12992,25908,222746
전남|장성군,전남,장성군,2021,14093,29092,233787
전남|장성군,전남,장성군,2022,15532,32231,235651
전남|장성군,전남,장성군,2023,14416,30043,237893
전남|장성군,전남,장성군,2024,14381,29956,240979
전남|장성군,전남,장성군,2025,14323,29990,246183
전남|장성군,전남,장성군,2026,13826,29172,260053
전남|장흥군,전남,장흥군,1990,2136,4268,153141
전남|장흥군,전남,장흥군,1991,2094,4530,163464
전남|장흥군,전남,장흥군,1992,2145,5148,161762
전남|장흥군,전남,장흥군,1993,2101,5122,163385
전남|장흥군,전남,장흥군,1994,2065,5156,162235
전남|장흥군,전남,장흥군,1995,2071,5362,163525
전남|장흥군,전남,장흥군,1996,2078,5446,164529
전남|장흥군,전남,장흥군,1997,2272,5717,164716
전남|장흥군,전남,장흥군,1998,2774,6738,165064
전남|장흥군,전남,장흥군,1999,2863,6848,164826
전남|장흥군,전남,장흥군,2000,3222,7372,165308
전남|장흥군,전남,장흥군,2001,3357,7563,165045
전남|장흥군,전남,장흥군,2002,3493,7739,163709
전남|장흥군,전남,장흥군,2003,3521,8047,154502
전남|장흥군,전남,장흥군,2004,4320,9477,154321
전남|장흥군,전남,장흥군,2005,4662,9959,155156
전남|장흥군,전남,장흥군,2006,4772,9920,150199
전남|장흥군,전남,장흥군,2007,4638,9763,168990
전남|장흥군,전남,장흥군,2008,4679,9794,169277
전남|장흥군,전남,장흥군,2009,4613,9491,171076
전남|장흥군,전남,장흥군,2010,4604,9498,172797
전남|장흥군,전남,장흥군,2011,4790,9793,172703
전남|장흥군,전남,장흥군,2012,4966,10177,173104
전남|장흥군,전남,장흥군,2013,5063,10409,172858
전남|장흥군,전남,장흥군,2014,5213,10736,173440
전남|장흥군,전남,장흥군,2015,5328,11008,177782
전남|장흥군,전남,장흥군,2016,5523,11468,178493
전남|장흥군,전남,장흥군,2017,5812,11992,181016
전남|장흥군,전남,장흥군,2018,5209,11237,208198
전남|장흥군,전남,장흥군,2019,4890,11262,233134
전남|장흥군,전남,장흥군,2020,4808,11412,243153
전남|장흥군,전남,장흥군,2021,5287,12549,244275
전남|장흥군,전남,장흥군,2022,5735,13627,245151
전남|장흥군,전남,장흥군,2023,5388,12764,246055
전남|장흥군,전남,장흥군,2024,5412,12780,246852
전남|장흥군,전남,장흥군,2025,5453,12888,247180
전남|장흥군,전남,장흥군,2026,5476,12880,248037
전남|진도군,전남,진도군,1990,1663,5075,127128
전남|진도군,전남,진도군,1991,1716,5153,127750
전남|진도군,전남,진도군,1992,1642,4702,133606
전남|진도군,전남,진도군,1993,1605,4793,135737
전남|진도군,전남,진도군,1994,1603,4831,133210
전남|진도군,전남,진도군,1995,1682,4925,136525
전남|진도군,전남,진도군,1996,1698,4745,137284
전남|진도군,전남,진도군,1997,1722,5069,136147
전남|진도군,전남,진도군,1998,1794,5409,135112
전남|진도군,전남,진도군,1999,1745,4971,135195
전남|진도군,전남,진도군,2000,1820,5195,135334
전남|진도군,전남,진도군,2001,2016,5505,134889
전남|진도군,전남,진도군,2002,2029,5425,135017
전남|진도군,전남,진도군,2003,2024,5420,134678
전남|진도군,전남,진도군,2004,2569,5978,134908
전남|진도군,전남,진도군,2005,3106,6963,134717
전남|진도군,전남,진도군,2006,3250,6607,125959
전남|진도군,전남,진도군,2007,3454,7370,135311
전남|진도군,전남,진도군,2008,3461,7348,135167
전남|진도군,전남,진도군,2009,3433,7290,136317
전남|진도군,전남,진도군,2010,3396,7236,137458
전남|진도군,전남,진도군,2011,3416,7191,138530
전남|진도군,전남,진도군,2012,3504,7360,138366
전남|진도군,전남,진도군,2013,3540,7509,138668
전남|진도군,전남,진도군,2014,3293,7039,153148
전남|진도군,전남,진도군,2015,3144,6801,164589
전남|진도군,전남,진도군,2016,3104,6722,175633
전남|진도군,전남,진도군,2017,3404,7171,177175
전남|진도군,전남,진도군,2018,3689,7637,173842
전남|진도군,전남,진도군,2019,3829,7996,174816
전남|진도군,전남,진도군,2020,3962,8344,175524
전남|진도군,전남,진도군,2021,4253,9165,176391
전남|진도군,전남,진도군,2022,4547,9883,176730
전남|진도군,전남,진도군,2023,4185,9175,179807
전남|진도군,전남,진도군,2024,4108,9167,185419
전남|진도군,전남,진도군,2025,4096,9238,188816
전남|진도군,전남,진도군,2026,4077,9225,190378
전남|함평군,전남,함평군,1990,2303,4112,145872
전남|함평군,전남,함평군,1991,2648,5191,145959
전남|함평군,전남,함평군,1992,2664,5925,144053
전남|함평군,전남,함평군,1993,2513,5855,144644
전남|함평군,전남,함평군,1994,2314,5415,143500
전남|함평군,전남,함평군,1995,2260,5521,145476
전남|함평군,전남,함평군,1996,2327,5822,142986
전남|함평군,전남,함평군,1997,2512,6054,144808
전남|함평군,전남,함평군,1998,2671,6467,149926
전남|함평군,전남,함평군,1999,2682,6149,150084
전남|함평군,전남,함평군,2000,2956,6617,150559
전남|함평군,전남,함평군,2001,3658,7415,149429
전남|함평군,전남,함평군,2002,3794,7583,148196
전남|함평군,전남,함평군,2003,4008,7819,148137
전남|함평군,전남,함평군,2004,4572,8551,147557
전남|함평군,전남,함평군,2005,5125,9389,147369
전남|함평군,전남,함평군,2006,5358,9491,145434
전남|함평군,전남,함평군,2007,5508,9707,147266
전남|함평군,전남,함평군,2008,5636,9839,147155
전남|함평군,전남,함평군,2009,5602,9715,147156
전남|함평군,전남,함평군,2010,5642,9727,147134
전남|함평군,전남,함평군,2011,5734,9916,147442
전남|함평군,전남,함평군,2012,6017,10188,148183
전남|함평군,전남,함평군,2013,6152,10305,148354
전남|함평군,전남,함평군,2014,6343,10587,149078
전남|함평군,전남,함평군,2015,6532,10978,150650
전남|함평군,전남,함평군,2016,6835,11419,152088
전남|함평군,전남,함평군,2017,7265,12058,154021
전남|함평군,전남,함평군,2018,7747,12648,156476
전남|함평군,전남,함평군,2019,8093,13101,157311
전남|함평군,전남,함평군,2020,8377,13400,164219
전남|함평군,전남,함평군,2021,8528,13555,199389
전남|함평군,전남,함평군,2022,8422,13512,233719
전남|함평군,전남,함평군,2023,7871,12714,232846
전남|함평군,전남,함평군,2024,7795,12793,235437
전남|함평군,전남,함평군,2025,7867,12914,236641
전남|함평군,전남,함평군,2026,7884,13046,237427
전남|해남군,전남,해남군,1990,2307,5697,258876
전남|해남군,전남,해남군,1991,2400,7596,260046
전남|해남군,전남,해남군,1992,2458,8205,257070
전남|해남군,전남,해남군,1993,2405,8352,261476
전남|해남군,전남,해남군,1994,2434,8129,265405
전남|해남군,전남,해남군,1995,2485,7947,265094
전남|해남군,전남,해남군,1996,2517,8250,270123
전남|해남군,전남,해남군,1997,2597,8586,270561
전남|해남군,전남,해남군,1998,2733,8828,268641
전남|해남군,전남,해남군,1999,2728,8469,268301
전남|해남군,전남,해남군,2000,2921,8905,267329
전남|해남군,전남,해남군,2001,3113,9321,268308
전남|해남군,전남,해남군,2002,3100,9305,267582
전남|해남군,전남,해남군,2003,3097,9470,270072
전남|해남군,전남,해남군,2004,3700,10753,270999
전남|해남군,전남,해남군,2005,4007,11700,271190
전남|해남군,전남,해남군,2006,4337,11792,255955
전남|해남군,전남,해남군,2007,4462,12816,276603
전남|해남군,전남,해남군,2008,4485,12730,280084
전남|해남군,전남,해남군,2009,4448,12490,286097
전남|해남군,전남,해남군,2010,4469,12490,288967
전남|해남군,전남,해남군,2011,4537,12456,293061
전남|해남군,전남,해남군,2012,4734,12809,298411
전남|해남군,전남,해남군,2013,4776,12848,305246
전남|해남군,전남,해남군,2014,4859,13018,310815
전남|해남군,전남,해남군,2015,4972,13257,315923
전남|해남군,전남,해남군,2016,5163,13600,320519
전남|해남군,전남,해남군,2017,5540,14188,327905
전남|해남군,전남,해남군,2018,5686,14355,353420
전남|해남군,전남,해남군,2019,5827,14137,388629
전남|해남군,전남,해남군,2020,5992,14293,411415
전남|해남군,전남,해남군,2021,6352,15173,429834
전남|해남군,전남,해남군,2022,6774,16031,439575
전남|해남군,전남,해남군,2023,6389,14878,438104
전남|해남군,전남,해남군,2024,6426,14962,442827
전남|해남군,전남,해남군,2025,6518,15142,443667
전남|해남군,전남,해남군,2026,6535,15211,444436
전남|화순군,전남,화순군,1990,2211,7171,163042
전남|화순군,전남,화순군,1991,2306,9399,172207
전남|화순군,전남,화순군,1992,2516,10430,175206
전남|화순군,전남,화순군,1993,2373,9539,176329
전남|화순군,전남,화순군,1994,2184,9166,174765
전남|화순군,전남,화순군,1995,2243,9008,178600
전남|화순군,전남,화순군,1996,2334,10475,179432
전남|화순군,전남,화순군,1997,2770,11339,180420
전남|화순군,전남,화순군,1998,3201,13443,180232
전남|화순군,전남,화순군,1999,3261,12942,178858
전남|화순군,전남,화순군,2000,3442,13280,177765
전남|화순군,전남,화순군,2001,3665,13597,178706
전남|화순군,전남,화순군,2002,3785,13704,185603
전남|화순군,전남,화순군,2003,3834,14075,186500
전남|화순군,전남,화순군,2004,4678,15506,184329
전남|화순군,전남,화순군,2005,5411,17046,185047
전남|화순군,전남,화순군,2006,5131,15684,172962
전남|화순군,전남,화순군,2007,5866,17949,187592
전남|화순군,전남,화순군,2008,6001,18233,190929
전남|화순군,전남,화순군,2009,5443,17038,204507
전남|화순군,전남,화순군,2010,5388,17207,205738
전남|화순군,전남,화순군,2011,5354,17295,206006
전남|화순군,전남,화순군,2012,5716,17774,207233
전남|화순군,전남,화순군,2013,5983,18085,208950
전남|화순군,전남,화순군,2014,6202,18733,211445
전남|화순군,전남,화순군,2015,6467,19552,213240
전남|화순군,전남,화순군,2016,6891,20540,213815
전남|화순군,전남,화순군,2017,7547,22001,214390
전남|화순군,전남,화순군,2018,7727,22701,222104
전남|화순군,전남,화순군,2019,7846,23694,232634
전남|화순군,전남,화순군,2020,8051,25090,239184
전남|화순군,전남,화순군,2021,8335,26783,251943
전남|화순군,전남,화순군,2022,8614,28276,261843
전남|화순군,전남,화순군,2023,8093,26676,261774
전남|화순군,전남,화순군,2024,8121,26982,263858
전남|화순군,전남,화순군,2025,8233,27404,265213
전남|화순군,전남,화순군,2026,8247,27547,266070
전북|고창군,전북,고창군,1990,2099,4881,205863
전북|고창군,전북,고창군,1991,1995,5704,213741
전북|고창군,전북,고창군,1992,1996,5859,215381
전북|고창군,전북,고창군,1993,1923,5123,220052
전북|고창군,전북,고창군,1994,1898,5234,223501
전북|고창군,전북,고창군,1995,2010,5421,220267
전북|고창군,전북,고창군,1996,2080,5743,222495
전북|고창군,전북,고창군,1997,2128,5940,221579
전북|고창군,전북,고창군,1998,2270,6181,219356
전북|고창군,전북,고창군,1999,2284,6269,219023
전북|고창군,전북,고창군,2000,2462,6715,214162
전북|고창군,전북,고창군,2001,2691,7041,211552
전북|고창군,전북,고창군,2002,2703,7051,210773
전북|고창군,전북,고창군,2003,2740,7228,210224
전북|고창군,전북,고창군,2004,3282,8998,209788
전북|고창군,전북,고창군,2005,4232,9838,210042
전북|고창군,전북,고창군,2006,4349,9662,194974
전북|고창군,전북,고창군,2007,4573,10220,211105
전북|고창군,전북,고창군,2008,4673,10373,211396
전북|고창군,전북,고창군,2009,4672,10277,211483
전북|고창군,전북,고창군,2010,4706,10164,212088
전북|고창군,전북,고창군,2011,4800,10077,211939
전북|고창군,전북,고창군,2012,4992,10356,212030
전북|고창군,전북,고창군,2013,5183,10563,211862
전북|고창군,전북,고창군,2014,5549,11084,212131
전북|고창군,전북,고창군,2015,5861,11656,212351
전북|고창군,전북,고창군,2016,6096,12137,212537
전북|고창군,전북,고창군,2017,6476,12820,213018
전북|고창군,전북,고창군,2018,6918,13513,213980
전북|고창군,전북,고창군,2019,7541,14453,215132
전북|고창군,전북,고창군,2020,8007,15184,220529
전북|고창군,전북,고창군,2021,8850,16706,221925
전북|고창군,전북,고창군,2022,9669,18276,225150
전북|고창군,전북,고창군,2023,8956,16621,233090
전북|고창군,전북,고창군,2024,8958,16640,235748
전북|고창군,전북,고창군,2025,8991,16661,239069
전북|고창군,전북,고창군,2026,9001,16387,247755
전북|군산시,전북,군산시,1990,7837,57557,151487
전북|군산시,전북,군산시,1991,8080,66539,151320
전북|군산시,전북,군산시,1992,8803,74520,156443
전북|군산시,전북,군산시,1993,8555,73115,158459
전북|군산시,전북,군산시,1994,8296,73170,160113
전북|군산시,전북,군산시,1995,8442,72150,163190
전북|군산시,전북,군산시,1996,8397,71141,167621
전북|군산시,전북,군산시,1997,9176,73295,170975
전북|군산시,전북,군산시,1998,10202,73918,176458
전북|군산시,전북,군산시,1999,9535,69523,177884
전북|군산시,전북,군산시,2000,9655,68808,177162
전북|군산시,전북,군산시,2001,10019,67746,178528
전북|군산시,전북,군산시,2002,10049,66961,181142
전북|군산시,전북,군산시,2003,10110,66616,181084
전북|군산시,전북,군산시,2004,11494,69334,182665
전북|군산시,전북,군산시,2005,12189,67836,182976
전북|군산시,전북,군산시,2006,11611,63212,169417
전북|군산시,전북,군산시,2007,13299,68600,183794
전북|군산시,전북,군산시,2008,15213,73097,185712
전북|군산시,전북,군산시,2009,20089,78144,186759
전북|군산시,전북,군산시,2010,20206,78144,188297
전북|군산시,전북,군산시,2011,21408,80916,188496
전북|군산시,전북,군산시,2012,23770,83624,189357
전북|군산시,전북,군산시,2013,25793,84800,190708
전북|군산시,전북,군산시,2014,28383,88084,190831
전북|군산시,전북,군산시,2015,29677,90563,190898
전북|군산시,전북,군산시,2016,30420,92197,190578
전북|군산시,전북,군산시,2017,32136,96848,192490
전북|군산시,전북,군산시,2018,32479,97951,193281
전북|군산시,전북,군산시,2019,32474,98620,193533
전북|군산시,전북,군산시,2020,32544,99138,194052
전북|군산시,전북,군산시,2021,34628,103782,195381
전북|군산시,전북,군산시,2022,37087,109933,196393
전북|군산시,전북,군산시,2023,34710,102396,198375
전북|군산시,전북,군산시,2024,34943,102444,199086
전북|군산시,전북,군산시,2025,35166,103105,199376
전북|군산시,전북,군산시,2026,35169,103183,200428
전북|김제시,전북,김제시,1990,3600,9912,224516
전북|김제시,전북,김제시,1991,3600,9441,243995
전북|김제시,전북,김제시,1992,3608,11005,237512
전북|김제시,전북,김제시,1993,3600,10308,233335
전북|김제시,전북,김제시,1994,3500,10137,236560
전북|김제시,전북,김제시,1995,3445,10810,237493
전북|김제시,전북,김제시,1996,3500,10896,242674
전북|김제시,전북,김제시,1997,3768,11358,249228
전북|김제시,전북,김제시,1998,3870,11586,249141
전북|김제시,전북,김제시,1999,3908,10816,248579
전북|김제시,전북,김제시,2000,4203,11164,248828
전북|김제시,전북,김제시,2001,4583,11479,248047
전북|김제시,전북,김제시,2002,4500,11486,246713
전북|김제시,전북,김제시,2003,4458,11536,247345
전북|김제시,전북,김제시,2004,5299,12810,243938
전북|김제시,전북,김제시,2005,5808,13764,244123
전북|김제시,전북,김제시,2006,6474,13961,225417
전북|김제시,전북,김제시,2007,6747,14740,244546
전북|김제시,전북,김제시,2008,7141,15146,244932
전북|김제시,전북,김제시,2009,7364,14981,247196
전북|김제시,전북,김제시,2010,7527,15114,248540
전북|김제시,전북,김제시,2011,7660,15265,249937
전북|김제시,전북,김제시,2012,8133,16123,251994
전북|김제시,전북,김제시,2013,8648,16779,252700
전북|김제시,전북,김제시,2014,9421,17688,254858
전북|김제시,전북,김제시,2015,10216,18916,254800
전북|김제시,전북,김제시,2016,10958,19896,254770
전북|김제시,전북,김제시,2017,11488,20749,256462
전북|김제시,전북,김제시,2018,12410,21988,258261
전북|김제시,전북,김제시,2019,13217,23240,261765
전북|김제시,전북,김제시,2020,14027,24242,265096
전북|김제시,전북,김제시,2021,15766,26597,267414
전북|김제시,전북,김제시,2022,17075,27722,285944
전북|김제시,전북,김제시,2023,15965,25465,295369
전북|김제시,전북,김제시,2024,15986,25110,302708
전북|김제시,전북,김제시,2025,16085,25217,303733
전북|김제시,전북,김제시,2026,16082,24875,311756
전북|남원시,전북,남원시,1990,2646,10037,183104
전북|남원시,전북,남원시,1991,2685,11789,195152
전북|남원시,전북,남원시,1992,2691,12552,199962
전북|남원시,전북,남원시,1993,2610,12466,203846
전북|남원시,전북,남원시,1994,2525,11985,213090
전북|남원시,전북,남원시,1995,2667,13088,215501
전북|남원시,전북,남원시,1996,2761,14338,213802
전북|남원시,전북,남원시,1997,2801,14963,214882
전북|남원시,전북,남원시,1998,3152,16767,213171
전북|남원시,전북,남원시,1999,3242,16621,209659
전북|남원시,전북,남원시,2000,3574,17194,208590
전북|남원시,전북,남원시,2001,3907,17534,208407
전북|남원시,전북,남원시,2002,4014,17798,208982
전북|남원시,전북,남원시,2003,4036,17767,210591
전북|남원시,전북,남원시,2004,4855,19110,211682
전북|남원시,전북,남원시,2005,5919,20060,212518
전북|남원시,전북,남원시,2006,6011,18482,200369
전북|남원시,전북,남원시,2007,6208,19834,216612
전북|남원시,전북,남원시,2008,6243,19664,217635
전북|남원시,전북,남원시,2009,6203,19453,217301
전북|남원시,전북,남원시,2010,6249,19376,218848
전북|남원시,전북,남원시,2011,6303,19446,217760
전북|남원시,전북,남원시,2012,6592,19769,218121
전북|남원시,전북,남원시,2013,6805,20258,217645
전북|남원시,전북,남원시,2014,7109,21013,218993
전북|남원시,전북,남원시,2015,7492,21865,220050
전북|남원시,전북,남원시,2016,7810,22751,220353
전북|남원시,전북,남원시,2017,8335,23679,220276
전북|남원시,전북,남원시,2018,8902,24998,220219
전북|남원시,전북,남원시,2019,9591,26171,220212
전북|남원시,전북,남원시,2020,10126,27366,222018
전북|남원시,전북,남원시,2021,11317,29474,224523
전북|남원시,전북,남원시,2022,12516,31844,225770
전북|남원시,전북,남원시,2023,11528,29122,235003
전북|남원시,전북,남원시,2024,11010,27441,263684
전북|남원시,전북,남원시,2025,10990,27773,272750
전북|남원시,전북,남원시,2026,10743,26920,282674
전북|무주군,전북,무주군,1990,2000,5160,80861
전북|무주군,전북,무주군,1991,2076,5319,89552
전북|무주군,전북,무주군,1992,2098,6301,93066
전북|무주군,전북,무주군,1993,2039,5960,98367
전북|무주군,전북,무주군,1994,2066,6521,100138
전북|무주군,전북,무주군,1995,2157,6823,101951
전북|무주군,전북,무주군,1996,2189,6944,100908
전북|무주군,전북,무주군,1997,2314,7506,102445
전북|무주군,전북,무주군,1998,2284,7888,104622
전북|무주군,전북,무주군,1999,2248,7603,104449
전북|무주군,전북,무주군,2000,2374,7936,104073
전북|무주군,전북,무주군,2001,2547,8237,104835
전북|무주군,전북,무주군,2002,2572,8324,104889
전북|무주군,전북,무주군,2003,2721,8605,103644
전북|무주군,전북,무주군,2004,3541,10651,105068
전북|무주군,전북,무주군,2005,4211,12121,105505
전북|무주군,전북,무주군,2006,5076,13344,99890
